T. Nedelev,low,medium,low,medium,high,Bulgaria,0,1.0,,0,68,high,Medium/ Medium,€0,€0,0.0,0.0,RM,midfielder
Mesquita,medium,medium,low,medium,high,Portugal,CD Feirense,1.0,2020,€1.6M,68,high,Medium/ Medium,€750K,€5K,750000.0,5000.0,RB,defender
Nouhou,low,medium,low,medium,high,Cameroon,Seattle Sounders FC,1.0,2020,€2M,68,high,High/ High,€1.2M,€2K,1200000.0,2000.0,LB,defender
M. Uslu,medium,medium,low,medium,high,Turkey,Çaykur Rizespor,1.0,2019,€1.3M,68,high,High/ Medium,€650K,€6K,650000.0,6000.0,LB,defender
L. Noriega,medium,medium,low,medium,high,Mexico,Tiburones Rojos de Veracruz,1.0,2019,€866K,68,high,High/ Medium,€525K,€4K,525000.0,4000.0,LDM,midfielder
S. Xulu,medium,medium,low,medium,high,South Africa,0,1.0,,0,68,high,Medium/ Medium,€0,€0,0.0,0.0,CB,defender
D. Mitov Nilsson,medium,medium,low,medium,medium,FYR Macedonia,IFK Norrköping,1.0,2019,€961K,68,low,Medium/ Medium,€725K,€2K,725000.0,2000.0,GK,goalkeeper
Héctor,low,medium,low,medium,high,Spain,Málaga CF,1.0,2019,0,68,high,Medium/ Medium,€1.3M,€16K,1300000.0,16000.0,ST,striker
Wu Xinghan,low,medium,low,medium,high,China PR,Shandong Luneng TaiShan FC,1.0,2021,€2.4M,68,high,High/ Medium,€1.1M,€7K,1100000.0,7000.0,LM,midfielder
D. Badji,low,medium,low,medium,high,Senegal,FC Dallas,1.0,2019,€1.8M,68,high,High/ Low,€1.1M,€4K,1100000.0,4000.0,ST,striker
T. Tzimopoulos,medium,medium,low,medium,high,New Zealand,0,1.0,,0,68,medium,Low/ High,€0,€0,0.0,0.0,CB,defender
B. Pittón,low,medium,low,medium,high,Argentina,Unión de Santa Fe,1.0,2020,€1.5M,68,high,Medium/ Medium,€975K,€5K,975000.0,5000.0,LWB,defender
G. Ghazaryan,medium,medium,low,medium,high,Armenia,GD Chaves,1.0,2020,€1.8M,68,high,Medium/ Medium,€850K,€5K,850000.0,5000.0,RW,midfielder
Eduardo Neto,medium,medium,low,medium,high,Brazil,Nagoya Grampus,1.0,2021,€875K,68,high,Low/ Medium,€700K,€4K,700000.0,4000.0,RCM,midfielder
Liu Binbin,low,medium,low,medium,high,China PR,Shandong Luneng TaiShan FC,1.0,2018,€2.4M,68,high,High/ Medium,€1.1M,€7K,1100000.0,7000.0,RM,midfielder
P. Eze,low,medium,low,medium,high,Nigeria,Atiker Konyaspor,1.0,2020,€2.4M,68,high,High/ Low,€1.1M,€8K,1100000.0,8000.0,ST,striker
Enzio Julião,medium,medium,low,medium,high,Brazil,Bahia,1.0,2021,€903K,68,high,Medium/ Medium,€475K,€6K,475000.0,6000.0,ST,striker
R. Peña,low,medium,low,medium,high,Venezuela,Houston Dynamo,1.0,2021,€2.2M,68,medium,High/ Medium,€1.3M,€3K,1300000.0,3000.0,ST,striker
L. Wakalible,medium,medium,low,medium,high,Ivory Coast,RCD Mallorca,1.0,2019,€1.5M,68,high,Medium/ Low,€950K,€4K,950000.0,4000.0,LM,midfielder
Marco Matias,medium,medium,low,medium,high,Portugal,Sheffield Wednesday,1.0,2019,€1.7M,68,high,Medium/ Medium,€875K,€12K,875000.0,12000.0,RM,midfielder
C. Embalo,low,medium,low,medium,high,Guinea Bissau,Palermo,1.0,2020,€2M,68,high,High/ Low,€1.2M,€2K,1200000.0,2000.0,LW,midfielder
F. Sotoca,medium,medium,low,medium,high,France,Grenoble Foot 38,1.0,2023,€1.7M,68,high,Medium/ Medium,€950K,€3K,950000.0,3000.0,RW,midfielder
K. Hoggas,medium,medium,low,medium,high,France,KSV Cercle Brugge,1.0,2021,€1.6M,68,high,Medium/ Medium,€1.1M,€6K,1100000.0,6000.0,CAM,midfielder
H. Abe,medium,medium,low,medium,high,Japan,Kawasaki Frontale,1.0,2021,€1.2M,68,high,Medium/ Medium,€900K,€4K,900000.0,4000.0,LAM,midfielder
H. Robson-Kanu,medium,medium,low,medium,high,Wales,West Bromwich Albion,1.0,2020,€1.7M,68,high,Medium/ Medium,€900K,€15K,900000.0,15000.0,ST,striker
José Machín,low,medium,low,medium,high,Equatorial Guinea,Pescara,1.0,2021,€2.5M,68,high,High/ Medium,€1.4M,€2K,1400000.0,2000.0,RCM,midfielder
M. Spielmann,low,medium,low,medium,high,Switzerland,FC Thun,1.0,2022,€2.5M,68,high,High/ Medium,€1.5M,€6K,1500000.0,6000.0,LM,midfielder
M. Emnes,medium,medium,low,medium,high,Netherlands,Vancouver Whitecaps FC,1.0,2018,€1.3M,68,high,Medium/ Low,€875K,€4K,875000.0,4000.0,ST,striker
G. Bushchan,low,medium,low,medium,medium,Ukraine,Dynamo Kyiv,1.0,2021,€1.9M,68,low,Medium/ Medium,€875K,€1K,875000.0,1000.0,GK,goalkeeper
O. Hernández,low,medium,low,medium,high,Chile,CD Antofagasta,1.0,2023,€1.9M,68,high,Medium/ Medium,€1.2M,€2K,1200000.0,2000.0,CM,midfielder
B. Pelé,medium,medium,low,medium,high,France,ESTAC Troyes,1.0,2019,€2M,68,high,Medium/ Medium,€1.1M,€4K,1100000.0,4000.0,LM,midfielder
Delmás,low,medium,low,medium,high,Spain,Real Zaragoza,1.0,2021,€2.1M,68,high,High/ Medium,€1.2M,€4K,1200000.0,4000.0,RB,defender
H. Rodríguez,medium,medium,low,medium,high,Mexico,Puebla FC,1.0,2018,0,68,medium,Low/ Medium,€850K,€11K,850000.0,11000.0,CB,defender
M. Kightly,medium,medium,low,medium,high,England,Southend United,2.0,2020,€1.2M,68,high,High/ High,€700K,€5K,700000.0,5000.0,LM,midfielder
T. Lockyer,low,medium,low,medium,high,Wales,Bristol Rovers,1.0,2021,€2.1M,68,high,Medium/ High,€1.1M,€4K,1100000.0,4000.0,RCB,defender
P. van Amersfoort,low,medium,low,medium,high,Netherlands,SC Heerenveen,1.0,2019,€2.1M,68,high,Medium/ Medium,€1.2M,€4K,1200000.0,4000.0,CAM,midfielder
L. Balanta,medium,medium,low,medium,high,Colombia,Independiente Santa Fe,1.0,2018,€1.1M,68,high,Medium/ Low,€750K,€2K,750000.0,2000.0,LB,defender
A. Mulenga,medium,medium,low,medium,high,Zambia,Orlando Pirates,1.0,2021,€2M,68,high,Medium/ Medium,€925K,€1K,925000.0,1000.0,RW,midfielder
A. Jeremejeff,low,medium,low,medium,medium,Sweden,BK Häcken,1.0,2021,€1.5M,68,medium,Medium/ Medium,€1.1M,€2K,1100000.0,2000.0,ST,striker
J. Huentelaf,medium,medium,low,medium,high,Chile,CD Universidad de Concepción,1.0,2018,€1.2M,68,high,High/ Low,€875K,€3K,875000.0,3000.0,RW,midfielder
M. Frýdek,medium,medium,low,medium,high,Czech Republic,Sparta Praha,1.0,2020,€2.5M,68,high,High/ High,€1.1M,€1K,1100000.0,1000.0,LCM,midfielder
Q. Beunardeau,low,medium,low,medium,medium,France,CD Aves,1.0,2021,€1.8M,68,medium,Medium/ Medium,€825K,€3K,825000.0,3000.0,GK,goalkeeper
G. Koomson,low,medium,low,medium,high,Ghana,SK Brann,1.0,2021,€1.5M,68,high,High/ Medium,€1.2M,€2K,1200000.0,2000.0,RW,midfielder
J. Moulin,medium,medium,low,medium,medium,France,AS Saint-Étienne,1.0,2020,€998K,68,medium,Medium/ Medium,€525K,€9K,525000.0,9000.0,GK,goalkeeper
J. Akpala,medium,medium,low,medium,high,Nigeria,Al Faisaly,1.0,2019,€1.3M,68,medium,High/ Medium,€800K,€11K,800000.0,11000.0,ST,striker
J. Mattock,medium,medium,low,medium,high,England,Rotherham United,1.0,2019,€1.3M,68,high,High/ Medium,€700K,€13K,700000.0,13000.0,LB,defender
J. Ahlmann,medium,medium,low,medium,high,Denmark,Aalborg BK,1.0,2021,€1.1M,68,high,High/ Medium,€825K,€6K,825000.0,6000.0,LB,defender
D. Horgan,low,medium,low,medium,high,Republic of Ireland,Hibernian,1.0,2021,€1.9M,68,high,High/ Medium,€1.1M,€3K,1100000.0,3000.0,LM,midfielder
David Carmona,low,medium,low,medium,high,Spain,Cádiz CF,1.0,2019,€2M,68,high,Medium/ Medium,€1.1M,€3K,1100000.0,3000.0,RB,defender
Kim Seung Gyu,medium,medium,low,medium,medium,Korea Republic,Vissel Kobe,2.0,2021,€961K,68,low,Medium/ Medium,€725K,€3K,725000.0,3000.0,GK,goalkeeper
E. Isnaldo,low,medium,low,medium,high,Argentina,Defensa y Justicia,1.0,2021,€1.9M,68,high,High/ Low,€1.2M,€5K,1200000.0,5000.0,LM,midfielder
R. Neudecker,low,medium,low,medium,high,Germany,FC St. Pauli,1.0,2019,€2.6M,68,high,Medium/ Medium,€1.5M,€6K,1500000.0,6000.0,LM,midfielder
A. Bassi,low,medium,low,medium,high,Morocco,AS Nancy Lorraine,1.0,2020,€2.6M,68,high,Medium/ Low,€1.3M,€3K,1300000.0,3000.0,CAM,midfielder
M. Barać,low,medium,low,medium,high,Croatia,SK Rapid Wien,1.0,2021,€1.5M,68,medium,Medium/ Medium,€950K,€6K,950000.0,6000.0,LCB,defender
A. Contreras,low,medium,low,medium,high,Chile,Universidad de Chile,1.0,2019,€1.5M,68,medium,Medium/ High,€1M,€5K,1000000.0,5000.0,CB,defender
M. Fall,medium,medium,low,medium,high,Senegal,KAS Eupen,1.0,2019,0,68,high,Medium/ Medium,€1.1M,€6K,1100000.0,6000.0,RW,midfielder
Gonzalo Villar,low,medium,low,high,high,Spain,Elche CF,1.0,2021,€2.8M,68,high,Medium/ Medium,€1.6M,€2K,1600000.0,2000.0,RCM,midfielder
J. Rodwell,medium,medium,low,medium,high,England,Blackburn Rovers,2.0,2019,€1.8M,68,high,Medium/ Medium,€925K,€16K,925000.0,16000.0,CM,midfielder
C. Bejarano,medium,medium,low,medium,medium,Equatorial Guinea,América de Cali,1.0,2018,€608K,68,medium,Medium/ Medium,€450K,€1K,450000.0,1000.0,GK,goalkeeper
M. Kanno,low,medium,low,medium,high,Saudi Arabia,Al Hilal,1.0,2022,€2.3M,68,high,Medium/ Medium,€1.2M,€12K,1200000.0,12000.0,RDM,midfielder
E. Taffertshofer,low,medium,low,medium,high,Germany,SV Sandhausen,1.0,2020,€1.7M,68,high,Low/ Medium,€1M,€3K,1000000.0,3000.0,CDM,midfielder
J. Brunetta,low,medium,low,high,high,Argentina,Belgrano de Córdoba,1.0,2021,€2.6M,68,high,Medium/ Medium,€1.6M,€5K,1600000.0,5000.0,LM,midfielder
G. Torres,low,medium,low,medium,high,Colombia,Atlético Nacional,1.0,2021,€2.4M,68,high,Medium/ Medium,€1.5M,€2K,1500000.0,2000.0,RM,midfielder
C. Martin,medium,medium,low,medium,high,Scotland,Hull City,1.0,2019,0,68,medium,Medium/ Low,€900K,€19K,900000.0,19000.0,ST,striker
N. Ben Khalifa,medium,medium,low,medium,high,Switzerland,FC St. Gallen,1.0,2020,€1.7M,68,high,Medium/ Medium,€1.1M,€7K,1100000.0,7000.0,LW,midfielder
J. Contreras,low,medium,low,medium,medium,Venezuela,La Berrichonne de Châteauroux,1.0,2019,€1.9M,68,low,Medium/ Medium,€975K,€2K,975000.0,2000.0,GK,goalkeeper
M. Kilgallon,medium,medium,low,medium,high,England,Hamilton Academical FC,1.0,2019,€473K,68,medium,Low/ High,€270K,€3K,270000.0,3000.0,LCB,defender
H. Osorio,medium,medium,low,medium,high,Colombia,Rionegro Águilas,1.0,2023,€1.2M,68,medium,Medium/ Medium,€875K,€1K,875000.0,1000.0,ST,striker
F. Müller,low,medium,low,medium,high,Germany,SV Sandhausen,1.0,2020,€1.9M,68,high,High/ High,€1.1M,€3K,1100000.0,3000.0,LM,midfielder
K. Pierie,low,medium,low,high,high,Netherlands,SC Heerenveen,1.0,2020,€2.1M,68,high,Medium/ Medium,€1.2M,€2K,1200000.0,2000.0,LCB,defender
F. Friday,low,medium,low,medium,high,Nigeria,AZ Alkmaar,1.0,2020,€2.1M,68,high,Medium/ Medium,€1.2M,€6K,1200000.0,6000.0,ST,striker
J. David,low,medium,low,high,high,Canada,KAA Gent,1.0,2022,€4M,68,high,Medium/ Medium,€1.9M,€5K,1900000.0,5000.0,ST,striker
Kim In Seong,medium,medium,low,medium,high,Korea Republic,Ulsan Hyundai FC,1.0,2018,€1.1M,68,high,Medium/ Medium,€900K,€4K,900000.0,4000.0,RM,midfielder
V. Dávila,low,medium,low,medium,high,Chile,Club Necaxa,1.0,2023,€2.4M,68,high,High/ Low,€1.3M,€5K,1300000.0,5000.0,ST,striker
Y. Ideguchi,low,medium,low,medium,high,Japan,SpVgg Greuther Fürth,1.0,2019,0,68,high,Medium/ Medium,€1.3M,€11K,1300000.0,11000.0,CDM,midfielder
Mario Ortíz,medium,medium,low,medium,high,Spain,CF Reus Deportiu,1.0,2020,€1.3M,68,high,Medium/ Medium,€850K,€4K,850000.0,4000.0,LCM,midfielder
Roberson,medium,medium,low,medium,high,Brazil,Jeju United FC,1.0,2018,0,68,high,Medium/ Low,€900K,€12K,900000.0,12000.0,ST,striker
D. McGeouch,low,medium,low,medium,high,Scotland,Sunderland,1.0,2022,€2M,68,high,Medium/ Medium,€1.1M,€6K,1100000.0,6000.0,CM,midfielder
A. Niz,medium,medium,low,medium,high,Argentina,Club Atlético Tigre,1.0,2019,€1M,68,medium,Medium/ Medium,€675K,€6K,675000.0,6000.0,CB,defender
Kike Barja,low,medium,low,medium,high,Spain,CA Osasuna,1.0,2021,€2.3M,68,high,High/ Medium,€1.3M,€3K,1300000.0,3000.0,RM,midfielder
Dalmau,low,medium,low,medium,high,Spain,Heracles Almelo,1.0,2020,€1.9M,68,high,Medium/ High,€1.2M,€4K,1200000.0,4000.0,ST,striker
G. Bouzoukis,low,medium,low,medium,high,Greece,Panathinaikos FC,1.0,2021,€3.5M,68,high,High/ Medium,€1.5M,€1K,1500000.0,1000.0,CAM,midfielder
A. Correa,low,medium,low,medium,high,Colombia,La Equidad,1.0,2023,€1.6M,68,high,High/ Medium,€1M,€1K,1000000.0,1000.0,LB,defender
V. Cabrera,low,medium,low,medium,high,Argentina,Montreal Impact,1.0,2018,€1.5M,68,medium,Medium/ High,€950K,€3K,950000.0,3000.0,CB,defender
Cheng Yuelei,medium,medium,low,medium,medium,China PR,Guangzhou R&F; FC,1.0,2022,€1.2M,68,low,Medium/ Medium,€575K,€5K,575000.0,5000.0,GK,goalkeeper
A. Taggart,low,medium,low,medium,high,Australia,Brisbane Roar,1.0,2020,€1.5M,68,high,High/ Low,€1.1M,€3K,1100000.0,3000.0,ST,striker
S. Väisänen,low,medium,low,medium,high,Finland,Crotone,1.0,2019,0,68,medium,Medium/ Medium,€950K,€5K,950000.0,5000.0,LCB,defender
Raúl Guti,low,medium,low,medium,high,Spain,Real Zaragoza,1.0,2021,€2.4M,68,medium,Medium/ Medium,€1.3M,€3K,1300000.0,3000.0,CM,midfielder
M. Wölfli,medium,medium,low,medium,medium,Switzerland,BSC Young Boys,1.0,2019,€315K,68,low,Medium/ Medium,€210K,€4K,210000.0,4000.0,GK,goalkeeper
D. Wilson,medium,medium,low,medium,high,Scotland,Colorado Rapids,1.0,2020,€1.4M,68,medium,Medium/ Medium,€925K,€3K,925000.0,3000.0,CB,defender
A. Santurro,medium,medium,low,medium,medium,Italy,Bologna,1.0,2020,€1.4M,68,medium,Medium/ Medium,€800K,€9K,800000.0,9000.0,GK,goalkeeper
I. Cissé,low,medium,low,medium,high,Guinea,Fulham,1.0,2020,€2M,68,high,Medium/ Medium,€1M,€16K,1000000.0,16000.0,CDM,midfielder
A. Novakovich,low,medium,low,medium,high,United States,Fortuna Sittard,1.0,2019,0,68,high,Medium/ Medium,€1.3M,€11K,1300000.0,11000.0,ST,striker
N. Pedersen,medium,medium,low,medium,medium,Denmark,FC Emmen,1.0,2019,€1.3M,68,medium,Medium/ Low,€875K,€4K,875000.0,4000.0,ST,striker
P. Hanlon,medium,medium,low,medium,high,Scotland,Hibernian,1.0,2022,€1.6M,68,high,Medium/ High,€850K,€3K,850000.0,3000.0,CB,defender
O. Lee,medium,medium,low,medium,high,England,Heart of Midlothian,1.0,2021,€1.9M,68,high,High/ Medium,€1M,€4K,1000000.0,4000.0,RCM,midfielder
K. Haugen,low,medium,low,medium,high,Norway,Molde FK,1.0,2020,€1.5M,68,high,High/ Medium,€1M,€3K,1000000.0,3000.0,LB,defender
Matos,low,medium,low,medium,high,Spain,Cádiz CF,1.0,2021,€1.9M,68,high,Medium/ Medium,€1.1M,€4K,1100000.0,4000.0,LB,defender
M. Davidson,medium,medium,low,medium,high,Scotland,St. Johnstone FC,1.0,2020,€1.4M,68,high,Medium/ Medium,€825K,€3K,825000.0,3000.0,RCM,midfielder
A. Boljević,low,medium,low,medium,high,Montenegro,Waasland-Beveren,1.0,2021,€2M,68,high,Medium/ Medium,€1.2M,€5K,1200000.0,5000.0,LS,striker
S. Moore,low,medium,low,medium,high,United States,CF Reus Deportiu,1.0,2019,0,68,high,Medium/ High,€1.3M,€6K,1300000.0,6000.0,RB,defender
T. Aoki,medium,medium,low,medium,high,Japan,Urawa Red Diamonds,1.0,2021,€943K,68,high,Medium/ High,€725K,€5K,725000.0,5000.0,LCM,midfielder
J. Elliott,low,medium,low,medium,high,England,Philadelphia Union,1.0,2018,€1.6M,68,medium,Low/ High,€1M,€3K,1000000.0,3000.0,CB,defender
H. Mosquera,medium,medium,low,medium,high,Colombia,Rionegro Águilas,1.0,2022,€810K,68,medium,Low/ Medium,€600K,€1K,600000.0,1000.0,CB,defender
Campabadal,low,medium,low,medium,high,Spain,CD Lugo,1.0,2019,€1.6M,68,high,Medium/ Medium,€975K,€4K,975000.0,4000.0,RB,defender
C. Alzáte,medium,medium,low,medium,high,Colombia,Jaguares de Córdoba,1.0,2023,€1.1M,68,high,Medium/ Medium,€850K,€1K,850000.0,1000.0,CAM,midfielder
F. Godoy,medium,medium,low,medium,high,Argentina,Club Atlético Aldosivi,1.0,2019,0,68,medium,Medium/ Medium,€725K,€7K,725000.0,7000.0,CDM,midfielder
E. Kwateng,low,medium,low,medium,high,France,FC Nantes,1.0,2019,€2.4M,68,high,Medium/ Medium,€1.1M,€6K,1100000.0,6000.0,RB,defender
Lobato,medium,medium,low,medium,high,Spain,Sporting Kansas City,1.0,2018,€1.3M,68,high,Medium/ Medium,€875K,€4K,875000.0,4000.0,RM,midfielder
J. Verlaat,low,medium,low,medium,medium,Netherlands,SV Sandhausen,1.0,2020,€1.9M,68,medium,Medium/ Medium,€1M,€3K,1000000.0,3000.0,LCB,defender
A. Skúlason,medium,medium,low,medium,high,Iceland,Sporting Lokeren,1.0,2019,€863K,68,high,High/ High,€575K,€6K,575000.0,6000.0,LB,defender
M. Martínez,medium,medium,low,medium,high,Argentina,Belgrano de Córdoba,1.0,2020,€392K,68,medium,Medium/ High,€270K,€6K,270000.0,6000.0,CB,defender
A. Blomqvist,medium,medium,low,medium,high,Sweden,IFK Norrköping,1.0,2020,€1.5M,68,high,Medium/ Medium,€1.1M,€3K,1100000.0,3000.0,CM,midfielder
D. Holmes,low,medium,low,medium,high,United States,Derby County,1.0,2021,€2.6M,68,high,High/ Medium,€1.2M,€14K,1200000.0,14000.0,CAM,midfielder
D. Crowley,low,medium,low,medium,high,England,Willem II,1.0,2020,€2.1M,68,high,Medium/ Low,€1.3M,€3K,1300000.0,3000.0,CAM,midfielder
B. Bese,low,medium,low,medium,high,Hungary,Le Havre AC,1.0,2020,€1.8M,68,high,Medium/ Medium,€975K,€3K,975000.0,3000.0,RB,defender
M. Aarons,low,medium,low,high,high,England,Norwich City,1.0,2023,€4.2M,68,high,High/ Medium,€1.6M,€4K,1600000.0,4000.0,RB,defender
E. Segura,low,medium,low,medium,high,Colombia,Atlético Huila,1.0,2021,€2.1M,68,medium,Medium/ High,€1.4M,€1K,1400000.0,1000.0,LCB,defender
Olmo,medium,medium,low,medium,high,Spain,CF Reus Deportiu,1.0,2019,€581K,68,medium,Medium/ Medium,€375K,€4K,375000.0,4000.0,LCB,defender
M. Zullo,medium,medium,low,medium,high,Australia,Sydney FC,1.0,2020,€844K,68,high,High/ Low,€675K,€4K,675000.0,4000.0,LB,defender
O. Osawe,low,medium,low,medium,high,Nigeria,FC Ingolstadt 04,1.0,2020,€2M,68,high,Medium/ Medium,€1.2M,€10K,1200000.0,10000.0,ST,striker
K. Gorré,low,medium,low,medium,high,Netherlands,CD Nacional,1.0,2021,€2.6M,68,high,High/ Medium,€1.2M,€5K,1200000.0,5000.0,LW,midfielder
B. Yardımcı,low,medium,low,medium,high,Turkey,Bursaspor,1.0,2020,€1.9M,68,high,Medium/ High,€900K,€6K,900000.0,6000.0,RB,defender
L. Gör,medium,medium,low,medium,medium,Turkey,BB Erzurumspor,1.0,2019,€1.8M,68,medium,Low/ High,€900K,€6K,900000.0,6000.0,LCB,defender
Jessé Ferdeira,medium,medium,low,medium,high,Brazil,América FC (Minas Gerais),1.0,2021,€1.4M,68,medium,Medium/ Medium,€750K,€6K,750000.0,6000.0,LB,defender
D. Johnsen,low,medium,low,medium,high,Norway,Ajax,1.0,2021,€2.5M,68,high,Medium/ Low,€1.5M,€6K,1500000.0,6000.0,LW,midfielder
A. Gravillon,low,medium,low,high,high,France,Pescara,1.0,2021,€3.9M,68,medium,Medium/ Medium,€1.8M,€2K,1800000.0,2000.0,RCB,defender
A. Brighenti,medium,medium,low,medium,high,Italy,US Cremonese,1.0,2021,€1.4M,68,medium,High/ Low,€875K,€2K,875000.0,2000.0,ST,striker
A. Grimaldi,medium,medium,low,medium,high,Germany,TSV 1860 München,1.0,2021,€1.6M,68,medium,Medium/ Low,€1M,€4K,1000000.0,4000.0,ST,striker
D. Díaz,medium,medium,low,medium,high,Chile,Curicó Unido,1.0,2018,€709K,68,medium,Medium/ Medium,€525K,€2K,525000.0,2000.0,RCB,defender
S. D'Elia,medium,medium,low,medium,high,Italy,Ascoli,1.0,2021,€1M,68,high,High/ Medium,€675K,€2K,675000.0,2000.0,LB,defender
A. Puljić,medium,medium,low,medium,high,Croatia,Al Faisaly,1.0,2019,€1.1M,68,medium,Medium/ Medium,€675K,€9K,675000.0,9000.0,CB,defender
B. Rother,low,medium,low,medium,high,Germany,1. FC Magdeburg,1.0,2019,€1.9M,68,medium,Medium/ Medium,€1.1M,€4K,1100000.0,4000.0,CDM,midfielder
M. Sáček,low,medium,low,medium,high,Czech Republic,Sparta Praha,1.0,2021,€3.7M,68,high,High/ High,€1.5M,€1K,1500000.0,1000.0,CM,midfielder
F. Boli,low,medium,low,medium,high,Ivory Coast,Stabæk Fotball,1.0,2021,€1.6M,68,high,Medium/ Low,€1.2M,€2K,1200000.0,2000.0,RS,striker
F. Falcone,medium,medium,low,medium,high,Argentina,Boavista FC,1.0,2020,€1.9M,68,medium,Medium/ Medium,€925K,€4K,925000.0,4000.0,ST,striker
Chi Zhongguo,medium,medium,low,medium,high,China PR,Beijing Sinobo Guoan FC,1.0,2020,€2M,68,high,High/ High,€900K,€8K,900000.0,8000.0,CM,midfielder
R. Gumny,low,medium,low,high,high,Poland,Lech Poznań,1.0,2021,€3.5M,68,high,High/ High,€1.8M,€3K,1800000.0,3000.0,RB,defender
B. Zech,medium,medium,low,medium,high,Austria,SCR Altach,1.0,2019,€1.1M,68,medium,Low/ Medium,€750K,€5K,750000.0,5000.0,RCB,defender
J. Laporte,low,medium,low,medium,high,France,Clermont Foot 63,1.0,2021,€1.8M,68,medium,Medium/ Medium,€975K,€3K,975000.0,3000.0,RCB,defender
J. Horn,low,medium,low,medium,high,Germany,1. FC Köln,1.0,2022,€1.9M,68,high,Medium/ Medium,€1.1M,€5K,1100000.0,5000.0,LB,defender
J. van den Bergh,medium,medium,low,medium,high,Germany,Holstein Kiel,1.0,2019,€891K,68,high,Medium/ Medium,€575K,€5K,575000.0,5000.0,LB,defender
A. Vršajevič,medium,medium,low,medium,high,Bosnia Herzegovina,Akhisar Belediyespor,1.0,2020,€1M,68,high,High/ High,€500K,€7K,500000.0,7000.0,RB,defender
J. Magennis,medium,medium,low,medium,high,Northern Ireland,Bolton Wanderers,1.0,2020,€1.8M,68,high,High/ Medium,€950K,€5K,950000.0,5000.0,ST,striker
C. Rivieyran,medium,medium,low,medium,high,France,Chamois Niortais Football Club,1.0,2019,€1.3M,68,high,High/ Medium,€750K,€3K,750000.0,3000.0,LB,defender
