C. Donaldson,old,average,cheap,average,average,average,Medium,€400K,€5K,400000.0,5000.0,ST,striker
S. Cronin,mid age,average,cheap,average,average,average,Medium,€525K,€3K,525000.0,3000.0,CDM,midfielder
J. Taylor,mid age,average,cheap,average,good,fast,High,€900K,€11K,900000.0,11000.0,LM,midfielder
R. Hall,young,average,cheap,average,good,fast,Medium,€975K,€4K,975000.0,4000.0,RM,midfielder
N. Yeri,mid age,average,cheap,average,good,fast,Medium,€875K,€4K,875000.0,4000.0,CM,midfielder
M. Pinato,young,average,cheap,average,average,fast,Medium,€1.1M,€13K,1100000.0,13000.0,LCM,midfielder
M. Johnson,mid age,average,cheap,average,average,fast,High,€800K,€17K,800000.0,17000.0,LM,midfielder
D. Wouters,young,average,cheap,average,average,slow,Low,€1M,€4K,1000000.0,4000.0,CDM,midfielder
J. Campuzano,young,average,cheap,good,good,average,Medium,€1.3M,€2K,1300000.0,2000.0,CDM,midfielder
Z. Valentin,mid age,average,cheap,average,average,average,High,€725K,€3K,725000.0,3000.0,LB,defender
L. Néry,mid age,average,cheap,average,good,average,Medium,€700K,€3K,700000.0,3000.0,RB,defender
J. Iglesias,mid age,average,cheap,average,average,average,Medium,€600K,€3K,600000.0,3000.0,RDM,midfielder
M. El Hamdaoui,old,average,cheap,average,average,average,Medium,€475K,€3K,475000.0,3000.0,ST,striker
Welson Leima,old,average,cheap,average,average,average,Medium,€230K,€7K,230000.0,7000.0,CDM,midfielder
M. Little,mid age,average,cheap,average,average,fast,High,€575K,€4K,575000.0,4000.0,RB,defender
B. Lennon,young,average,cheap,average,good,fast,High,€1.1M,€2K,1100000.0,2000.0,RB,defender
N. Mitrović,mid age,average,cheap,average,average,slow,Medium,€850K,€3K,850000.0,3000.0,CB,defender
R. Buess,mid age,average,cheap,average,good,fast,Medium,€975K,€6K,975000.0,6000.0,ST,striker
A. Al Sahabi,mid age,average,cheap,average,average,average,Medium,€525K,€8K,525000.0,8000.0,RCB,defender
Y. El Jebli,mid age,average,cheap,average,average,fast,Medium,€925K,€3K,925000.0,3000.0,CAM,midfielder
C. Durkin,young,average,cheap,good,average,average,Medium,€1.4M,€1K,1400000.0,1000.0,CDM,midfielder
P. Bengtsson,mid age,average,cheap,average,average,fast,High,€550K,€7K,550000.0,7000.0,LB,defender
F. Kamberi,young,average,cheap,average,average,average,Medium,€1.2M,€3K,1200000.0,3000.0,ST,striker
D. Irandust,young,average,cheap,average,average,average,Medium,€1.2M,€2K,1200000.0,2000.0,CAM,midfielder
L. Nomenjanahary,mid age,average,cheap,average,average,fast,Medium,€600K,€3K,600000.0,3000.0,RW,midfielder
D. Steres,mid age,average,cheap,average,average,average,Medium,€725K,€3K,725000.0,3000.0,RCB,defender
G. Donyoh,young,average,cheap,average,good,fast,Medium,€1.1M,€5K,1100000.0,5000.0,LW,midfielder
Castro,young,average,cheap,average,good,average,High,€1.1M,€3K,1100000.0,3000.0,ST,striker
F. Troyansky,young,average,cheap,good,good,average,Medium,€1.5M,€4K,1500000.0,4000.0,ST,striker
D. Koppers,mid age,average,cheap,average,good,average,High,€725K,€4K,725000.0,4000.0,LB,defender
M. Moscati,mid age,average,cheap,average,good,fast,High,€950K,€2K,950000.0,2000.0,CM,midfielder
J. Roa,young,average,cheap,average,average,average,Medium,€975K,€1K,975000.0,1000.0,RDM,midfielder
Lu Wenjun,mid age,average,cheap,average,average,fast,Medium,€750K,€7K,750000.0,7000.0,ST,striker
J. Amoroso,mid age,average,cheap,average,average,average,Medium,€725K,€6K,725000.0,6000.0,RM,midfielder
A. Barillà,mid age,average,cheap,average,good,fast,Medium,€700K,€13K,700000.0,13000.0,RCM,midfielder
K. Agard,mid age,average,cheap,average,good,fast,Medium,€800K,€7K,800000.0,7000.0,RW,midfielder
Y. Boli,mid age,average,cheap,average,average,fast,Medium,€725K,€3K,725000.0,3000.0,LS,striker
Borja Viguera,mid age,average,cheap,average,average,average,Medium,€675K,€4K,675000.0,4000.0,ST,striker
A. Masika,mid age,average,cheap,average,average,fast,Medium,€900K,€5K,900000.0,5000.0,LM,midfielder
S. Kroon,mid age,average,cheap,average,average,fast,Medium,€950K,€2K,950000.0,2000.0,RM,midfielder
A. Al Hafith,mid age,average,cheap,average,average,average,Medium,€850K,€11K,850000.0,11000.0,CB,defender
J. Gradit,mid age,average,cheap,average,good,average,Medium,€800K,€7K,800000.0,7000.0,RB,defender
L. Boeder,young,average,cheap,average,good,average,Low,€900K,€3K,900000.0,3000.0,RB,defender
T. Pochettino,young,average,cheap,average,average,average,Medium,€1.1M,€7K,1100000.0,7000.0,CM,midfielder
A. Robic,mid age,average,cheap,average,average,average,High,€600K,€3K,600000.0,3000.0,RM,midfielder
E. Nazaryna,young,average,cheap,average,average,average,Medium,€1.2M,€3K,1200000.0,3000.0,CM,midfielder
J. Cascante,young,average,cheap,average,average,slow,Medium,€875K,€2K,875000.0,2000.0,LCB,defender
A. Ibrahim,mid age,average,cheap,average,good,average,High,€850K,€2K,850000.0,2000.0,CM,midfielder
F. Ulvestad,mid age,average,cheap,average,good,average,Medium,€925K,€3K,925000.0,3000.0,CM,midfielder
C. Çavlan,mid age,average,cheap,average,average,fast,High,€750K,€3K,750000.0,3000.0,LM,midfielder
F. Ben Youssef,mid age,average,cheap,average,average,average,High,€825K,€11K,825000.0,11000.0,LM,midfielder
M. Pučko,young,average,cheap,average,poor,fast,Medium,€1M,€2K,1000000.0,2000.0,RM,midfielder
L. Taylor,mid age,average,cheap,average,average,fast,High,€800K,€5K,800000.0,5000.0,RS,striker
M. de Leeuw,mid age,average,cheap,average,average,average,Medium,€675K,€3K,675000.0,3000.0,CAM,midfielder
A. Ngamukol,mid age,average,cheap,average,good,fast,High,€725K,€7K,725000.0,7000.0,ST,striker
F. Brandán,mid age,average,cheap,average,average,fast,Medium,€775K,€6K,775000.0,6000.0,LM,midfielder
S. Quinn,mid age,average,cheap,average,good,fast,Medium,€575K,€4K,575000.0,4000.0,CDM,midfielder
S. Bertram,mid age,average,cheap,average,average,fast,Medium,€825K,€3K,825000.0,3000.0,RS,striker
Z. Korcsmár,mid age,average,cheap,average,average,average,Medium,€600K,€7K,600000.0,7000.0,CB,defender
Camacho,old,average,cheap,average,poor,average,Medium,€260K,€6K,260000.0,6000.0,CAM,midfielder
D. Sorgić,mid age,average,cheap,average,average,average,Medium,€800K,€6K,800000.0,6000.0,ST,striker
P. Mortensen,mid age,average,cheap,average,good,average,Medium,€800K,€2K,800000.0,2000.0,LS,striker
Tekio,mid age,average,cheap,average,good,average,Medium,€625K,€3K,625000.0,3000.0,RB,defender
P. Ofosu-Ayeh,mid age,average,cheap,average,good,fast,Medium,€725K,€18K,725000.0,18000.0,RB,defender
M. Bíttolo,mid age,average,cheap,average,average,average,Medium,€600K,€6K,600000.0,6000.0,LB,defender
B. Djiby Fall,old,average,cheap,average,good,average,Medium,€475K,€4K,475000.0,4000.0,ST,striker
D. Cardoso,mid age,average,cheap,average,average,average,Medium,€600K,€1K,600000.0,1000.0,LCB,defender
J. Demetriou,mid age,average,cheap,average,good,fast,High,€550K,€4K,550000.0,4000.0,RB,defender
Ilhamjan Iminjan,mid age,average,cheap,average,good,fast,High,€600K,€5K,600000.0,5000.0,RM,midfielder
M. Ritzmaier,mid age,average,cheap,average,average,fast,Medium,€950K,€5K,950000.0,5000.0,LCM,midfielder
C. Dell'Orco,young,average,cheap,average,average,average,High,€875K,€12K,875000.0,12000.0,LB,defender
H. Shala,mid age,average,cheap,average,average,fast,High,€950K,€2K,950000.0,2000.0,RW,midfielder
S. Molina,mid age,average,cheap,average,average,fast,High,€900K,€2K,900000.0,2000.0,RM,midfielder
J. Ángulo,young,average,cheap,average,average,fast,Low,€1.1M,€1K,1100000.0,1000.0,LB,defender
F. Guichón,mid age,average,cheap,average,average,fast,Medium,€800K,€2K,800000.0,2000.0,LM,midfielder
G. Tormin,young,average,cheap,average,average,fast,Medium,€1.3M,€14K,1300000.0,14000.0,RM,midfielder
R. Noya,mid age,average,cheap,average,average,slow,Low,€625K,€3K,625000.0,3000.0,RCB,defender
L. Clemenza,young,average,cheap,average,poor,fast,High,€1.2M,€19K,1200000.0,19000.0,CAM,midfielder
Paik Seung Ho,young,average,cheap,average,average,average,Medium,€1.2M,€7K,1200000.0,7000.0,CM,midfielder
L. Wolsztyński,young,average,cheap,average,good,average,Medium,€1.1M,€2K,1100000.0,2000.0,RS,striker
P. Göbel,young,average,cheap,average,average,fast,Medium,€950K,€3K,950000.0,3000.0,RB,defender
A. Gouiri,young,average,cheap,good,average,average,High,€1.6M,€10K,1600000.0,10000.0,ST,striker
M. Njie,young,average,cheap,average,average,fast,High,€1.1M,€2K,1100000.0,2000.0,LM,midfielder
S. Raggett,young,average,cheap,average,average,average,Low,€900K,€8K,900000.0,8000.0,CB,defender
J. Ward,mid age,average,cheap,average,average,fast,High,€600K,€17K,600000.0,17000.0,ST,striker
S. Jovanović,mid age,average,cheap,average,average,fast,Medium,€900K,€4K,900000.0,4000.0,ST,striker
N. Schouterden,mid age,average,cheap,average,average,fast,Medium,€750K,€5K,750000.0,5000.0,LM,midfielder
S. Wannenwetsch,mid age,average,cheap,average,good,average,Medium,€775K,€2K,775000.0,2000.0,RB,defender
R. Oxford,young,average,cheap,good,average,average,Medium,€1.3M,€9K,1300000.0,9000.0,CB,defender
R. Gelmi,young,average,cheap,average,good,average,High,€1.1M,€4K,1100000.0,4000.0,RCB,defender
Elgezabal,mid age,average,cheap,average,average,average,Medium,€825K,€7K,825000.0,7000.0,CB,defender
C. Schorch,mid age,average,cheap,average,average,average,Medium,€600K,€3K,600000.0,3000.0,RCB,defender
F. Migliore,mid age,average,cheap,average,good,average,High,€550K,€2K,550000.0,2000.0,LB,defender
Renan Tojeiras,old,average,cheap,average,average,average,High,€230K,€5K,230000.0,5000.0,CDM,midfielder
G. Miura,young,average,cheap,average,average,average,Medium,€1M,€4K,1000000.0,4000.0,RCB,defender
Juande,mid age,average,cheap,average,average,average,Medium,€525K,€2K,525000.0,2000.0,RDM,midfielder
H. Rojas,mid age,average,cheap,average,average,average,High,€700K,€2K,700000.0,2000.0,CM,midfielder
Nuno Cedrim,mid age,average,cheap,average,average,fast,Medium,€825K,€5K,825000.0,5000.0,CAM,midfielder
F. Orlando,young,average,cheap,average,average,fast,High,€1.4M,€2K,1400000.0,2000.0,RW,midfielder
I. Henderson,old,average,cheap,average,average,average,High,€475K,€3K,475000.0,3000.0,LCM,midfielder
L. Abergel,mid age,average,cheap,average,good,average,Medium,€825K,€3K,825000.0,3000.0,RB,defender
A. Zapata,young,average,cheap,average,average,fast,Medium,€1.1M,€1K,1100000.0,1000.0,RW,midfielder
M. Smith,mid age,average,cheap,average,average,average,High,€900K,€12K,900000.0,12000.0,ST,striker
N. Zimling,old,average,cheap,average,average,average,Low,€450K,€5K,450000.0,5000.0,LCM,midfielder
J. Bager,young,average,cheap,average,good,average,Medium,€925K,€3K,925000.0,3000.0,RCB,defender
G. Masouras,young,average,cheap,average,average,fast,High,€900K,€1K,900000.0,1000.0,RB,defender
G. Bourillon,old,average,cheap,average,average,slow,Low,€230K,€2K,230000.0,2000.0,CB,defender
A. D'Alberto,young,average,cheap,average,good,fast,Medium,€850K,€2K,850000.0,2000.0,RB,defender
Lee Seok Hyun,mid age,average,cheap,average,average,average,High,€750K,€3K,750000.0,3000.0,RCM,midfielder
W. Francis,mid age,average,cheap,average,good,fast,High,€625K,€3K,625000.0,3000.0,LB,defender
B. Vătăjelu,mid age,average,cheap,average,average,fast,High,€950K,€1K,950000.0,1000.0,LM,midfielder
M. Bani,young,average,cheap,average,average,average,Medium,€875K,€5K,875000.0,5000.0,RCB,defender
N. Butzen,mid age,average,cheap,average,good,fast,High,€925K,€5K,925000.0,5000.0,RM,midfielder
L. Ilić,young,average,cheap,average,average,fast,Medium,€1.3M,€15K,1300000.0,15000.0,CAM,midfielder
E. Trejo,mid age,average,cheap,average,average,fast,Medium,€750K,€4K,750000.0,4000.0,CM,midfielder
T. Eaves,mid age,average,cheap,average,average,average,High,€900K,€4K,900000.0,4000.0,RS,striker
D. Del Fabro,young,average,cheap,average,good,average,Medium,€875K,€20K,875000.0,20000.0,CB,defender
Pol García,young,average,cheap,average,poor,average,Medium,€900K,€4K,900000.0,4000.0,LCB,defender
F. Escobar,young,average,cheap,average,average,average,Medium,€900K,€2K,900000.0,2000.0,RB,defender
D. Agazzi,mid age,average,cheap,average,average,average,Medium,€950K,€8K,950000.0,8000.0,RCM,midfielder
C. Cambon,mid age,average,cheap,average,average,average,Medium,€525K,€2K,525000.0,2000.0,RCB,defender
A. Tembeng,mid age,average,cheap,average,average,average,Medium,€800K,€2K,800000.0,2000.0,CDM,midfielder
A. Gomes,young,average,cheap,good,average,fast,Medium,€1.5M,€15K,1500000.0,15000.0,CAM,midfielder
Estevãtinho,mid age,average,cheap,average,average,average,Medium,€825K,€9K,825000.0,9000.0,CAM,midfielder
S. Lex,mid age,average,cheap,average,average,fast,High,€775K,€3K,775000.0,3000.0,RW,midfielder
K. Matsubara,mid age,average,cheap,average,good,average,Medium,€850K,€2K,850000.0,2000.0,RB,defender
E. Purita,young,average,cheap,good,good,average,Medium,€1.5M,€5K,1500000.0,5000.0,RB,defender
S. Guri,young,average,cheap,average,average,average,High,€1M,€5K,1000000.0,5000.0,ST,striker
C. Albanis,young,average,cheap,average,average,average,High,€1M,€1K,1000000.0,1000.0,LM,midfielder
F. Holthaus,young,average,cheap,average,good,fast,High,€950K,€1K,950000.0,1000.0,LWB,defender
L. da Silva Lopes,young,average,cheap,average,average,fast,High,€1.3M,€8K,1300000.0,8000.0,RM,midfielder
S. MacDonald,mid age,average,cheap,average,average,average,Medium,€575K,€16K,575000.0,16000.0,CDM,midfielder
M. Reynolds,mid age,average,cheap,average,average,average,Low,€525K,€3K,525000.0,3000.0,CB,defender
M. Janota,mid age,average,cheap,average,average,fast,Medium,€800K,€2K,800000.0,2000.0,CAM,midfielder
Piao Cheng,mid age,average,cheap,average,good,fast,Medium,€750K,€7K,750000.0,7000.0,RCM,midfielder
M. McNulty,mid age,average,cheap,average,average,average,High,€950K,€12K,950000.0,12000.0,ST,striker
Alan Schons,mid age,average,cheap,average,average,average,Medium,€950K,€2K,950000.0,2000.0,CM,midfielder
L. Heredia,young,average,cheap,average,average,fast,High,€1.1M,€4K,1100000.0,4000.0,RW,midfielder
T. Elliott,mid age,average,cheap,average,good,average,High,€825K,€6K,825000.0,6000.0,ST,striker
R. Lundström,mid age,average,cheap,average,average,fast,High,€600K,€3K,600000.0,3000.0,RWB,defender
S. Ganz,young,average,cheap,average,good,average,High,€1M,€2K,1000000.0,2000.0,ST,striker
A. El Kaabi,mid age,average,cheap,average,average,average,High,€1M,€6K,1000000.0,6000.0,ST,striker
P. Testroet,mid age,average,cheap,average,good,average,Medium,€825K,€3K,825000.0,3000.0,LS,striker
S. Benyamina,mid age,average,cheap,average,good,average,High,€800K,€3K,800000.0,3000.0,ST,striker
C. Sepúlveda,mid age,average,cheap,average,average,average,Medium,€850K,€2K,850000.0,2000.0,LCM,midfielder
E. Assifuah,young,average,cheap,average,good,fast,High,€975K,€3K,975000.0,3000.0,ST,striker
L. Robles,mid age,average,cheap,average,good,average,Medium,€525K,€3K,525000.0,3000.0,CM,midfielder
V. N'Simba,young,average,cheap,average,good,fast,High,€800K,€2K,800000.0,2000.0,LB,defender
C. Handke,mid age,average,cheap,average,average,slow,Medium,€600K,€5K,600000.0,5000.0,CB,defender
S. Córdova,young,average,cheap,average,average,average,Medium,€1.3M,€7K,1300000.0,7000.0,ST,striker
K. Kratz,mid age,average,cheap,average,average,average,Medium,€675K,€3K,675000.0,3000.0,CAM,midfielder
M. Lowe,young,average,cheap,average,average,average,Medium,€1.1M,€9K,1100000.0,9000.0,LB,defender
Claude Gonçalves,young,average,cheap,average,average,average,Medium,€850K,€3K,850000.0,3000.0,CDM,midfielder
D. Swanson,mid age,average,cheap,average,good,fast,Medium,€675K,€3K,675000.0,3000.0,LM,midfielder
G. Trauner,mid age,average,cheap,average,good,average,Medium,€850K,€4K,850000.0,4000.0,CB,defender
Accioly,old,average,cheap,average,average,slow,Low,€100K,€2K,100000.0,2000.0,LCB,defender
G. Iñíguez,young,average,cheap,average,good,average,Medium,€1M,€8K,1000000.0,8000.0,CM,midfielder
D. Furlong,young,average,cheap,average,average,fast,Medium,€900K,€3K,900000.0,3000.0,RB,defender
J. Larsson,young,average,cheap,average,average,fast,Medium,€1.3M,€2K,1300000.0,2000.0,ST,striker
Matheus Índio,young,average,cheap,average,average,fast,High,€1.1M,€3K,1100000.0,3000.0,RM,midfielder
Guarrotxena,mid age,average,cheap,average,good,fast,High,€900K,€3K,900000.0,3000.0,RM,midfielder
D. McGowan,mid age,average,cheap,average,good,average,Medium,€750K,€2K,750000.0,2000.0,CB,defender
B. Sankoh,mid age,average,cheap,average,average,average,Medium,€800K,€7K,800000.0,7000.0,CDM,midfielder
G. Evans,mid age,average,cheap,average,good,fast,High,€725K,€4K,725000.0,4000.0,CAM,midfielder
J. Gómez,mid age,average,cheap,average,average,average,Medium,€700K,€2K,700000.0,2000.0,RB,defender
A. Márquez,mid age,average,cheap,average,good,average,High,€725K,€3K,725000.0,3000.0,RB,defender
O. Čelůstka,mid age,average,cheap,average,average,average,Medium,€575K,€6K,575000.0,6000.0,RCB,defender
F. Öztorun,mid age,average,cheap,average,average,average,Medium,€500K,€6K,500000.0,6000.0,LB,defender
